"Park_code","Point_code","Location_type","Location_status","Stratum_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","GRTS_order","UTME_public","UTMN_public","Public_offset","UTME_best","UTMN_best","Datum","Zone","Elevation_m","Slope_deg","Aspect_deg","Trail_or_road","Azimuth_to_point","Direction_changed","Reason_for_change","Travel_notes","Location_desc","Loc_established_date","Loc_discontinued_date","Location_notes"
"NOCA","1067.SW05","Survey","Active","3","Low","1067","Active","Alternating","5",67,647997,5418024,"Actual",647997,5418024,"NAD83",10,636.20,20.54,76.89,"Off trail",180,0,,"travel on trail ~200m, turn left when you reach a 170cm dbh doug fir on the W side of trail","Point is 5m E of trail in open hemlock forest with scattered downed trees on moderate slope","6/21/2015","",
"NOCA","1067.SW06","Survey","Active","3","Low","1067","Active","Alternating","5",67,648001,5417824,"Actual",648001,5417824,"NAD83",10,658.20,21.27,69.12,"Off trail",180,0,,"travel on trail ~200m. Feature snag/stump is on E edge of trail","point is 7m West of trial in open hemlock/cedar forest with many downed trees, fairly flat.","6/21/2015","",
"NOCA","1067.SW07","Additional","Active","3","Low","1067","Active","Alternating","5",67,648009,5417613,"Actual",648009,5417613,"NAD83",10,689.20,14.29,54.98,"Off trail",180,0,,"travel about 200m on trail. Turn of trail right before trail starts going up after a 28m flat section","point is on moderate slop 7m SW of trail in hemlock forest. The feature pine is the only pine in the area and leaves large cones on the ground nearby","6/21/2015","",
"NOCA","1067.TO","Origin","Active","3","Low","1067","Active","Alternating","5",67,648037,5418904,"Actual",648037.129,5418904.461,"NAD83",10,607.00,5.00,247.00,"On trail",,0,,"Walk approximatly 250m north on trail from Deerlick CG (until you reach a small opening). TO is 5-10min walk from Deerlick CG. Both arms go through thick, young western hemlock. Travel is  slow and difficult. Takes about 2 hours to reach CG from Lightning Creek Trailhead.","TO is in slightly more open forest over the trail (less canopy cover), on a mild wide bend in the trail. Across from the TO, there is a .5 m tall decaying mound (old stump) with one remaining 1.5 m tall wooden shard sticking up out of it.","6/12/2010","",
"NOCA","1068.NE01","Survey","Active","3","Low","1068","Active","Alternating","6",68,670055,5357676,"Actual",670055.08,5357675.626,"NAD83",10,668.00,15.00,216.00,,45,0,,"none","The point is about 18 m past (NE of) where slope levels off a little. Lots of downed wood in area. If continuing NE from point, it becomes less grassy right after point.","6/6/2011","",
"NOCA","1068.NE02","Survey","Active","3","Low","1068","Active","Alternating","6",68,670193,5357814,"Actual",670193.395,5357814.035,"NAD83",10,731.00,29.00,177.00,"Off trail",45,0,,"Walk uphill through open forest with low shrub understory. Just over halfway (maybe 120m? sorry I lost track of pacing), you will enter a more meadowy habitat.","Point is just (~3 m) below small rock outcrop in low shrub/herbaceous vegetation. There are some large Ponderosa Pines within 10 m to the E.","6/6/2011","",
"NOCA","1068.NE03","Survey","Active","3","Low","1068","Active","Alternating","6",68,670331,5357954,"Actual",670331.066,5357953.612,"NAD83",10,817.00,28.00,176.00,"Off trail",45,0,,"Go uphill across slope over many downed trees. When you are ~50-55 m from the end, you will have to go slightly more E to avoid rocky outcrop.","In the middle of a small meadow with a great view of mtns. There is a flat, bight green field next to the Stehekin River visible from point.","6/6/2011","",
"NOCA","1068.NE04","Survey","Active","3","Low","1068","Active","Alternating","6",68,670540,5357962,"Actual",670539.759,5357962.354,"NAD83",10,839.00,28.00,200.00,"Off trail",90,1,"cliffs.","A countour through open burned forest. Easy walking, going below a talus field for first part.","It is ~55 m E of talus (end of large rock section) and ~13 m N of where slope drops off more steeply. In burned forest with mainly ceanothus and fireweed understory.","6/6/2011","",
"NOCA","1068.NE05","Survey","Active","3","Low","1068","Active","Alternating","6",68,670740,5357956,"Actual",670740,5357956,"NAD83",10,843.00,18.00,195.00,"Off trail",90,0,,"Transect is mostly a countour here with a great viewpoint ~68 m into route. After crossing this, it drops down slightly and mainly contours through Doug-fir forest until you reach a meadow (point is ~3 m after leaving forest).","Point is about 3m W of small Doug-firs leading into forest. View of Lake Chelan. Point is right at a low-to-the-ground, small boulder with manzanita on top.","6/6/2011","",
"NOCA","1068.NE06","Survey","Active","3","Low","1068","Active","Alternating","6",68,670740,5357756,"Actual",670740,5357756,"NAD83",10,771.00,15.00,235.00,"Off trail",180,1,"cliffs.","Walk down open meadow habitat, becoming gradually more forested as you get near NE06. After crossing trail, you climb down a rocky area, then descend gradually through burned Doug-fir forest to point.","Point is in burnt forest about 26m NW of closest point on trail, about 50 m N of where it drops off, ~ 80 m SE of grassy area.","6/6/2011","",
"NOCA","1068.NE07","Additional","Active","3","Low","1068","Active","Alternating","6",68,670745,5357558,"Actual",670745.174,5357557.825,"NAD83",10,686.80,33.46,184.66,"Off trail",180,0,,"Easiest way to get to NE07 is to travel on the trail the whole way; point is ~4m downslope of trail (6 switchbacks).","Point is ~4m downslope of trail, almost directly upslope from blackened Doug-fir snag (feature). It is just below a ceanothus bush. Beautiful view of Rainbow Creek drainage (and trail on other side), and mountains.","6/16/2016","",
"NOCA","1068.SW01","Survey","Active","3","Low","1068","Active","Alternating","6",68,669886,5357655,"Actual",669886.397,5357655.479,"NAD83",10,623.00,19.00,254.00,"On trail",,0,,"For 190 meters, pace heading NW down the trail toward a clearing point at the edge of the woods and clearing before switchbacks.","On trail at the edge of forest and clearing where switchbacks start.","6/6/2011","",
"NOCA","1068.SW02","Survey","Active","3","Low","1068","Active","Alternating","6",68,669738,5357736,"Actual",669737.584,5357735.922,"NAD83",10,587.00,19.00,231.00,"On trail",,0,,"Pace 350 meters down switchbacks on the trail.","On trail down slope","6/6/2011","",
"NOCA","1068.SW03","Survey","Active","3","Low","1068","Active","Alternating","6",68,669615,5357877,"Actual",669615.257,5357876.987,"NAD83",10,582.00,13.00,249.00,"On trail",,0,,"Pace for 200 meters down the trail to the point.","On the trail, down slope.","6/6/2011","",
"NOCA","1068.SW04","Survey","Active","3","Low","1068","Active","Alternating","6",68,669466,5358011,"Actual",669466.41,5358011.352,"NAD83",10,550.00,21.00,248.00,"On trail",,0,,"Pace 200 meters. Easy and beautiful hike, dogwood present.","On the trail, at a bend and crown of a hill.","6/6/2011","",
"NOCA","1068.SW05","Survey","Active","3","Low","1068","Active","Alternating","6",68,669452,5358233,"Actual",669451.722,5358233.047,"NAD83",10,585.00,22.00,257.00,"Off trail",360,0,,"Pace 95 meters; 18 meters off trail at 65 degrees from the boulder; Head up steep slope 55 meters then follow a well-defined game trail to the point.","On the game trail about 15 meters before a grassy patch. 2016 note: Game trail not seen, but did not look too hard for it.","6/6/2011","",
"NOCA","1068.SW06","Survey","Active","3","Low","1068","Active","Alternating","6",68,669454,5358381,"Actual",669454.115,5358380.584,"NAD83",10,635.00,28.00,228.00,"Off trail",360,0,,"Travel up a steep slope, 80 meters to top of the hill through a small riparian area (15 meters).  Travel through the dense brushy riparian area, then approximately 20 meters up a steep slope to the point.","Point on a well-defined game trail with a downed log.","6/6/2011","",
"NOCA","1068.SW07","Additional","Active","3","Low","1068","Active","Alternating","6",68,669418,5358596,"Actual",669418.47,5358596.497,"NAD83",10,679.00,33.00,235.00,,360,0,,"Travel up a steep slope to a riparian area, cross a dried stream bed where huge Douglas-fir is located.  From there, 30 meters to the point.","Flat, large square boulder at point under a small Dougla-fir. Clearing with half brush cover.","6/6/2011","",
"NOCA","1068.SW08","Additional","Active","3","Low","1068","Active","Alternating","6",68,669270,5358724,"Actual",669270,5358724,"NAD83",10,683.40,41.77,197.92,,310,0,"cliffs","Travel through fairly dense shrub for most of the way, with some sections being steep and rocky, especially near the point.","Point is on a rocky ledge with a big lone Douglas fir (~1.5m DBH), It is steep; nothing crazy but do be careful. Big talus slope is visible to the NW.","6/16/2016","",
"NOCA","1068.TO","Origin","Active","3","Low","1068","Active","Alternating","6",68,669974,5357596,"Actual",669974.295,5357595.692,"NAD83",10,640.00,8.00,236.00,"On trail",,0,,"About a 50- minute hike from Harlequin Camp (about 40 minutes from where trail meets road). A beautiful NE arm with lots of birds. First 4 points on SW arm are on trail.  Off trail points on SW arm traverse steep slopes and drop down into a riparian gully filled with dense shrub.","Point on trail where trail direction is N and S, on the west side of trail, there are downed logs and a bunch of rounds. It is ~1m before reaching switchback","6/6/2011","",
"NOCA","1069.TO","Origin","Proposed","1","High","1069","Proposed","Oversample",,69,609097,5416747,"Actual",,,,10,,,,,,0,,,,"","",
"NOCA","1070.NE01","Survey","Active","3","Low","1070","Active","Alternating","6",70,641784,5404617,"Actual",641783.749,5404617.371,"NAD83",10,507.00,8.00,204.00,"Off trail",45,0,,"none","Point located in inconspicuous spot, dense Pacific Silver Fir and Western Hemlock.  Two downed Pacific Silver Firs make an obtuse angle at point.  Two large Douglas-firs close by as well as one Doug-fir snag.","6/25/2011","",
"NOCA","1070.NE02","Survey","Active","3","Low","1070","Active","Alternating","6",70,641910,5404768,"Actual",641910.378,5404767.93,"NAD83",10,599.00,34.00,205.00,"Off trail",45,0,,"Travel upslope past a series of large mossy boulders and continue up through scree field.","Point is located on bottom edge of small scree field with understory plants surrounding the point.","6/25/2011","",
"NOCA","1070.NE03","Survey","Active","3","Low","1070","Active","Alternating","6",70,642057,5404633,"Actual",642057.387,5404632.603,"NAD83",10,535.00,27.00,202.00,"Off trail",135,1,"looming cliffs to the NE and E","Travel downslope through a lot of dense vine maple until reaching mossy boulder field.","Point is located in mossy boulder field filled with White Birch and Pacific Silver Fir. Point is right at two small Douglas-firs (6cm and 18 cm DBH).","6/25/2011","",
"NOCA","1070.NE04","Survey","Active","3","Low","1070","Active","Alternating","6",70,642269,5404629,"Actual",642269.017,5404628.56,"NAD83",10,574.00,35.00,196.00,"Off trail",90,1,"avoid campground","Traverse slope through boulder field, over old stream washes and through relatively clear understory until coming to a large scree field at 190 meters.","Point is located on the western edge of large scree slope, right next to a squared off black rock and a 30 cm DBH Douglas-fir.","6/25/2011","",
"NOCA","1070.NE05","Survey","Active","3","Low","1070","Active","Alternating","6",70,642517,5404595,"Actual",642517.303,5404594.97,"NAD83",10,590.00,31.00,188.00,"Off trail",90,0,,"Traverse large scree slope, navigate through dense vine maple and travel halfway across another large scree field.","Point is located on the east side of large scree slope.  View of edge of Ross Lake and Pumpkin Mountain Campground through trees. Point is amongst 5 medium/large douglas firs (ave ~60cm DBH). [see photo; 5th largest douglad fir is upslope from photo].","6/25/2011","",
"NOCA","1070.NE06","Survey","Active","3","Low","1070","Active","Alternating","6",70,642659,5404631,"Actual",642658.559,5404630.649,"NAD83",10,617.00,31.00,170.00,"Off trail",90,0,,"Traverse moderately steep slope across the rest of the scree field and then through Vine Maple/open understory.","The point is located in clearing on a slope, looking down on Ross Lake.  Very little ground cover, assorted grass and moss.  The best feature is a downed log, facing SW.  The point is equidistant between two Douglas-firs, both ~50cm DBH.","6/25/2011","",
"NOCA","1070.NE07","Additional","Active","3","Low","1070","Active","Alternating","6",70,642842,5404641,"Actual",642842,5404641,"NAD83",10,581.40,21.06,145.84,"Off trail",90,0,,"Lots of blowdown with some shrub.","Point is in a clearing with a great view of the lake and Jack Mountain.","6/28/2016","",
"NOCA","1070.SW01","Survey","Active","3","Low","1070","Active","Alternating","6",70,641627,5404443,"Actual",641626.604,5404443.305,"NAD83",10,498.00,4.00,46.00,"Off trail",225,0,,"From TO, walk back down trail and over bridge. Walk between 400 and 500m along creek off-trail. Hopefully the GPS will work somewhat. Allow ~30 minutes to get there from TO.","Point is ~2m SE of Big Beaver Creek. There are a bunch of yew saplings surrounding the point. Beyond those to the SE is much more open forest. There are some vine maple branches overhead.","6/25/2011","",
